Id,SalePrice
1570,139913.12153667628
1571,116423.34389303805
1572,138171.7053391699
1573,240852.6460878409
1574,115519.92534162072
1575,214516.70272430248
1576,238701.0115170959
1577,198707.3438159795
1578,142532.07961099962
1579,134423.01822656882
1580,199530.59756053702
1581,146794.39473311155
1582,131915.1162075333
1583,293620.0565436216
1584,219127.26007947052
1585,139675.931228949
1586,71143.46282750233
1587,100699.42334796849
1588,147029.808815062
1589,94073.38984603024
1590,133080.92946443663
1591,98641.62227135894
1592,118065.91184489254
1593,120358.954875365
1594,148313.31345382315
1595,125108.65298515782
1596,235862.3577471451
1597,200908.30109723617
1598,219804.83924810292
1599,172852.06307276597
1600,166880.10118243075
1601,68999.21799302788
1602,107589.05224551207
1603,77455.69793989896
1604,278253.8381608117
1605,236602.56916111085
1606,171792.85912071774
1607,169275.26599300432
1608,218928.71705610622
1609,187242.04993503581
1610,152564.23946506897
1611,139594.46092495124
1612,171698.81165021064
1613,165551.0440292892
1614,120989.30904014941
1615,90364.37724429327
1616,78298.63533361453
1617,92876.28652048111
1618,130516.02518576651
1619,136697.2412690334
1620,195791.7051926687
1621,139238.78780658456
1622,142362.89602017897
1623,263075.044312392
1624,206636.58727132867
1625,112777.40334019085
1626,164733.67442866112
1627,187598.65962084604
1628,286958.6437342473
1629,191217.61962772207
1630,350576.37428869685
1631,225801.8632491344
1632,237324.5049650296
1633,180341.57321491922
1634,189233.4736288192
1635,178418.30506461742
1636,160302.87673053247
1637,190194.36105081724
1638,181868.05252812448
1639,184773.29058071578
1640,253123.15818345195
1641,183441.21167516196
1642,242111.04444561707
1643,224421.17640733684
1644,240795.1170393358
1645,201357.2380856918
1646,162332.37170692263
1647,163626.94610342872
1648,135170.34992913707
1649,143332.0386781898
1650,111592.65231742302
1651,125949.78924637797
1652,97868.43188830157
1653,102707.14570097341
1654,146756.4530962731
1655,145443.62154167757
1656,145397.4307027097
1657,149899.97294169103
1658,150400.03612770513
1659,127873.28254437505
1660,160544.36848951713
1661,453397.66431141866
1662,405155.1532315602
1663,369499.7160528438
1664,500153.4805779046
1665,306740.8065263515
1666,319173.369053764
1667,360762.2051173523
1668,346872.00236897904
1669,302903.97787628486
1670,336463.7658454991
1671,245364.07358301914
1672,424263.6241274539
1673,295709.01171275106
1674,245717.94408155663
1675,198353.16916682618
1676,189044.2775567061
1677,217863.4835669491
1678,460517.4276246192
1679,389261.8208930448
1680,336546.7251897276
1681,255688.3929451176
1682,306422.2451436269
1683,189905.8531676333
1684,180874.2369085077
1685,175970.88873921643
1686,179436.22369622183
1687,175081.88344463753
1688,187961.1499226088
1689,191193.46132543834
1690,194076.02782884537
1691,188925.38237072746
1692,269395.10875576315
1693,185680.97015058747
1694,186311.16277182312
1695,171668.19839369738
1696,267265.3951311163
1697,180303.90814806608
1698,339536.4727612934
1699,313353.1126352496
1700,244090.0566178736
1701,262560.7501897272
1702,241384.82317480005
1703,253301.52814674735
1704,260932.75283649354
1705,240774.1981478851
1706,433643.83662529534
1707,215493.5965273432
1708,207907.81782304548
1709,261508.1958018915
1710,230321.3936082687
1711,276045.6753854207
1712,257613.22625889577
1713,264803.1391650661
1714,223144.52701017007
1715,208309.98923901934
1716,182512.06929791503
1717,181782.64731570514
1718,133809.74811953993
1719,201996.83832852542
1720,235337.42070471885
1721,169258.4473110946
1722,128340.95582873514
1723,158888.68421143317
1724,212209.59046239115
1725,240567.57773269856
1726,190911.788299242
1727,154996.97625345155
1728,177670.89633675286
1729,173694.1576254852
1730,156285.3823722689
1731,120518.78818908091
1732,131615.42789995938
1733,116020.44894269686
1734,124749.703216805
1735,135462.4880267809
1736,118159.34624385682
1737,309366.0446613988
1738,244042.38721469633
1739,252553.13661827613
1740,218206.80815145513
1741,188762.21299307878
1742,167344.0714057166
1743,170127.95249962836
1744,298687.21149530844
1745,202051.79128662433
1746,196634.8255576527
1747,220604.2693678263
1748,218457.98507013003
1749,158259.71943031036
1750,125243.98367985686
1751,242482.5046217227
1752,123498.67143393081
1753,147694.74036230455
1754,186525.25993528537
1755,167619.45149361377
1756,130453.54446955997
1757,123290.2434082207
1758,149612.1618668615
1759,164243.70914354216
1760,156042.96854433196
1761,141918.94479661866
1762,178886.09836486453
1763,178403.91616969265
1764,121095.53686975055
1765,156693.4037216498
1766,170654.6039214593
1767,201514.93281061598
1768,139389.64488096518
1769,177960.83875289495
1770,147583.84334167108
1771,119680.3022038766
1772,136040.0569334266
1773,127690.60562768223
1774,137263.55933289288
1775,143072.95113364613
1776,122319.43871395019
1777,105872.15777148645
1778,138577.84068821836
1779,118111.66619476164
1780,187008.7898165417
1781,132277.5122560326
1782,90454.91578906204
1783,141585.78563695907
1784,105273.47084786513
1785,120098.67700602082
1786,147448.54113337485
1787,170163.82351146988
1788,60798.96067828749
1789,96891.0096008666
1790,81700.85899679226
1791,191715.94755436794
1792,152393.69424597008
1793,133075.57208417915
1794,153603.42391422475
1795,131503.32661973126
1796,126027.66229625375
1797,113071.7191024222
1798,122364.26153482494
1799,113337.85891296156
1800,129319.11756677576
1801,132701.018256212
1802,137459.58886702586
1803,148237.25962833376
1804,138052.07502794967
1805,139385.28000834904
1806,125040.97550055102
1807,125420.63621610895
1808,115114.07718762543
1809,113369.75745472277
1810,140271.6295935828
1811,93457.04122335838
1812,91643.00081083164
1813,125094.3460603139
1814,91841.70416040097
1815,56614.045017145254
1816,98459.5823060831
1817,109887.1835528303
1818,160027.550533152
1819,128914.5181900202
1820,59578.45843927416
1821,107115.75105418466
1822,151463.84506639384
1823,43909.88401635747
1824,121124.32874887556
1825,140137.62377929653
1826,107413.12220512767
1827,92707.23352432536
1828,127651.7578977582
1829,110311.67167649549
1830,141228.03174585768
1831,155854.5172180031
1832,91728.44297405047
1833,126985.4107632992
1834,125263.60500683122
1835,117671.0070877246
1836,113641.4216381313
1837,82610.86059750017
1838,131257.4790600262
1839,99997.18437181468
1840,140833.11852875966
1841,133149.8694631821
1842,84702.82711199888
1843,130205.66766561774
1844,146856.80266172427
1845,139075.45595494425
1846,150096.023891047
1847,163676.78208043976
1848,67574.3805079497
1849,109419.37439627212
1850,117679.49801301415
1851,145448.84573843103
1852,125125.4269275855
1853,132963.63629256576
1854,174019.82713224785
1855,161169.8386305279
1856,214510.34776428572
1857,143360.64363303833
1858,139119.2600205005
1859,118979.20417310497
1860,145776.7185532141
1861,117638.73700207744
1862,316953.02109956305
1863,315017.15534998634
1864,315028.6239740798
1865,347393.30132188846
1866,338024.82536644954
1867,227073.79851491394
1868,284024.7762555799
1869,202761.64410862752
1870,216561.92303391822
1871,266887.9932108859
1872,176499.55089986883
1873,235589.65372230872
1874,138666.0193797953
1875,199046.49407731413
1876,198614.97270977029
1877,198855.28051884426
1878,210458.99580450973
1879,131460.62809516973
1880,133566.5554305674
1881,227421.0478914723
1882,242087.16443160936
1883,188223.39234052016
1884,199016.6800491401
1885,238231.13002431358
1886,290126.0088519015
1887,203535.70864270866
1888,245908.2569837275
1889,165617.32408681267
1890,124361.44646771297
1891,134041.04162480784
1892,101948.90771471865
1893,129443.48805246202
1894,123421.26485769669
1895,142180.34635643184
1896,124446.58186807876
1897,116515.03618951997
1898,120052.58059034823
1899,156318.7188163906
1900,149160.1794998687
1901,183770.88841853937
1902,145223.15794124024
1903,233729.47868705005
1904,148327.31935270582
1905,193459.96042053428
1906,160635.27624862542
1907,191210.63299673348
1908,108241.79036801393
1909,132396.76448948146
1910,119604.08356425
1911,217480.79036178888
1912,318596.6546334648
1913,140617.04804920306
1914,66898.75186662049
1915,307883.3218166755
1916,61664.35664292773
1917,242989.45139149198
1918,136655.23555105727
1919,165332.03150905328
1920,150392.08618978236
1921,370483.4472521064
1922,312618.75842139975
1923,221245.69137011608
1924,226088.31396423117
1925,190522.66782779613
1926,370867.0358163181
1927,134662.25494261796
1928,162454.93131896626
1929,121810.5347284915
1930,134625.41072641435
1931,141505.2683244876
1932,143733.81163242046
1933,185864.93942006974
1934,182379.70242114156
1935,173211.6971537669
1936,194897.55166783143
1937,189134.9016340454
1938,176681.05224440177
1939,278948.13107224985
1940,191343.76170919996
1941,171669.31380486992
1942,182121.18531611143
1943,225422.7705923228
1944,418468.25786699785
1945,415265.0104087391
1946,162064.93147984968
1947,331417.43519936514
1948,172002.2321611785
1949,242485.70651923766
1950,180428.7734407699
1951,240040.35446447297
1952,196952.90778686467
1953,164637.689973032
1954,191359.94662839628
1955,134362.36333740473
1956,316777.8727092187
1957,156932.22671721684
1958,274656.30346941075
1959,144530.11237992434
1960,120309.7371561791
1961,126562.19793293561
1962,96868.74505513726
1963,101635.2815560269
1964,110270.5621305441
1965,153081.47006718663
1966,149009.52690434398
1967,276268.4686377073
1968,425501.26386418135
1969,403470.5250049459
1970,416778.6782550227
1971,466939.7189856188
1972,369654.89946679876
1973,289471.6756694055
1974,331560.9879170926
1975,474917.1481620112
1976,264286.32949299226
1977,359814.92084442545
1978,361285.5202238597
1979,330354.4193149633
1980,206465.840340034
1981,334318.15886416065
1982,226225.37651095903
1983,223100.43006630754
1984,166513.51129214314
1985,217888.10946640745
1986,202560.43996340706
1987,189848.78981326916
1988,176676.65989212587
1989,195419.18641538324
1990,212790.76604463495
1991,230180.563293965
1992,219451.35541609122
1993,177704.1053471642
1994,236250.90911924184
1995,186552.71672361396
1996,255773.7073540338
1997,315872.711104916
1998,302176.2707899623
1999,282199.3430373709
2000,333922.90627167374
2001,261233.43434746767
2002,254343.66702137183
2003,263468.7931798553
2004,268011.351527016
2005,235719.98986576853
2006,231165.90327837307
2007,252793.55593997144
2008,211949.3430169649
2009,199027.5047182158
2010,186701.0029607172
2011,146145.0554789502
2012,175354.0193243544
2013,183863.83040277445
2014,184228.47593029967
2015,211362.6893540987
2016,189831.60357956824
2017,196825.1407294419
2018,128644.19292690296
2019,135786.2347463949
2020,105268.01955042689
2021,110925.69690929932
2022,181021.54302252352
2023,151350.99894478777
2024,265179.3673576683
2025,351724.73815682466
2026,189330.70506796316
2027,162341.3452313054
2028,147459.8797952697
2029,167703.69964078916
2030,268653.6485569613
2031,235145.713161044
2032,253478.29004463373
2033,256361.68597248592
2034,176601.06336142233
2035,224204.48206140395
2036,191595.54059045902
2037,194775.2581631058
2038,280045.8804983916
2039,215267.31400301517
2040,286090.7226474063
2041,274124.4931993293
2042,211896.20365743525
2043,175148.26750177823
2044,166043.58053602726
2045,211586.96169950545
2046,141447.99078914017
2047,146572.2218001901
2048,141236.46437989472
2049,137812.12637051987
2050,179004.23147638014
2051,103629.19303667352
2052,120726.52252212676
2053,144499.2944906382
2054,98018.23989433647
2055,149292.47860094992
2056,144891.45104678284
2057,123792.134730614
2058,216242.81009335665
2059,137060.3207667609
2060,166097.7267143849
2061,169301.01108997784
2062,125898.36017113134
2063,122346.54862822618
2064,144841.05935814994
2065,119112.25597218965
2066,164131.37720166292
2067,115624.51799632865
2068,139166.60560719928
2069,83886.21420486725
2070,112677.26925210908
2071,97170.03247904302
2072,136789.04401551027
2073,144010.56338917906
2074,193408.84310352837
2075,144607.86264060444
2076,119854.4458660071
2077,146092.47960721745
2078,123124.35769754805
2079,141636.37622813217
2080,121124.57066384592
2081,125691.70457350544
2082,119584.0273575859
2083,147037.25461019168
2084,112948.5788329631
2085,125645.73577661882
2086,116525.15217102625
2087,131225.4222177096
2088,88904.11601653781
2089,78864.89879002766
2090,131488.22585313284
2091,117862.33826229218
2092,135035.60447632632
2093,124664.54107454869
2094,107755.53938246315
2095,144641.47506613666
2096,79898.35271759484
2097,94401.57180678796
2098,146291.7177868327
2099,62125.51850097564
2100,98558.46820117485
2101,111729.39067760945
2102,129380.5742831162
2103,107600.70085088054
2104,134400.63503759174
2105,121867.05255221893
2106,74197.62064440188
2107,204132.99100443948
2108,114403.59348557124
2109,109876.01095297185
2110,121722.07753706037
2111,133097.48041369315
2112,144143.0994221312
2113,129610.86311294096
2114,123423.81240520018
2115,162974.0366503708
2116,111870.73334191155
2117,150328.64574511413
2118,123419.41185486544
2119,108987.44067167156
2120,121926.27106918884
2121,89225.2281210022
2122,114524.34530090506
2123,88461.00434130697
2124,165751.69726397697
2125,129009.3059784632
2126,159028.91985904152
2127,151961.43352098932
2128,119454.66444831411
2129,98911.10094779322
2130,132704.95414912188
2131,146291.6123847679
2132,112574.67520917796
2133,116418.69499722938
2134,127073.10505374282
2135,94689.17574583429
2136,71968.14328100158
2137,111127.64959694585
2138,130259.03778714112
2139,151737.14714983094
2140,133466.5514690754
2141,153672.04399887146
2142,128400.5582226906
2143,140566.7538416693
2144,108552.203635605
2145,138703.3382169835
2146,163130.89031673886
2147,139281.98840308568
2148,144999.28817422094
2149,147720.95542745298
2150,244356.43401244358
2151,110697.00710488559
2152,155970.0950500429
2153,148407.93277842828
2154,102207.16018612168
2155,132757.31828997654
2156,244843.27060668846
2157,224522.94390664477
2158,244243.8216279547
2159,212485.89632160703
2160,176584.27311882557
2161,238823.35921455963
2162,350982.0058179838
2163,346490.7639062535
2164,243709.75175093292
2165,202432.00665149046
2166,149388.94881754852
2167,212966.68187741443
2168,197115.271966143
2169,199963.8655587983
2170,212912.26488247505
2171,151691.15886815003
2172,139022.11781261285
2173,179792.83498010773
2174,225351.34299142464
2175,281260.44815572933
2176,321169.7490573318
2177,242215.0216314006
2178,206566.96999953396
2179,139544.00168176577
2180,195002.30887893066
2181,200406.49854083307
2182,233145.05957476405
2183,200749.72666763066
2184,115159.51328086552
2185,127884.17394727355
2186,143481.49172807112
2187,155424.0669928307
2188,162760.24586729292
2189,294380.1168102288
2190,80528.81431079248
2191,80632.05692341921
2192,90567.0615068493
2193,112861.70416136249
2194,108373.62252022419
2195,106357.18062837503
2196,101462.13747775144
2197,123051.82366173189
2198,148072.62442619377
2199,175873.62568094244
2200,144894.66040948994
2201,148994.82965232935
2202,213488.42153656977
2203,138290.2736866598
2204,192374.6653503263
2205,128023.79861193075
2206,140806.60699669484
2207,209940.54783747043
2208,257534.66342204178
2209,228356.0960508081
2210,121737.92873107689
2211,109758.6658322551
2212,114940.36079862763
2213,106139.03057400815
2214,142392.60398439807
2215,101948.90291504805
2216,146290.8515226763
2217,68856.90302578917
2218,76253.13041809437
2219,83633.28603758561
2220,80811.7659014476
2221,311683.1455318411
2222,278363.85529130127
2223,296190.8198205023
2224,203722.31901940718
2225,122797.21636834723
2226,178031.42079601518
2227,191424.0435974417
2228,270379.8705751871
2229,233367.0711719864
2230,154572.39324162505
2231,205363.72363172332
2232,176516.782477398
2233,176041.49838189402
2234,232437.62446628828
2235,215225.97741350258
2236,250750.82910196105
2237,306268.88499550935
2238,194671.53737892464
2239,112822.04966593381
2240,156648.62966985855
2241,147829.6879505904
2242,124159.70695465175
2243,125608.41756386949
2244,104125.8954575294
2245,104499.03106417434
2246,138992.8357538379
2247,107777.01196595948
2248,126010.37934041437
2249,128141.89759711726
2250,135949.8871878044
2251,141796.21017045347
2252,172586.21511671116
2253,157059.26429611782
2254,178868.15296335134
2255,176038.3112268016
2256,179129.3850241808
2257,211538.4959802832
2258,163844.7479175911
2259,176844.9654748638
2260,145822.1617294891
2261,194529.25481326127
2262,218783.2445554355
2263,399712.12754686724
2264,474597.50949473074
2265,170987.87838879958
2266,318789.5676293487
2267,363686.8263680949
2268,423004.29829094314
2269,151408.1152302215
2270,192564.87828098296
2271,205147.0154350845
2272,194555.07887958028
2273,161165.91861549777
2274,173772.83360176237
2275,159492.60886678722
2276,191021.82519864966
2277,182836.1664502478
2278,151722.34673276218
2279,134676.19724269054
2280,115460.57405969936
2281,167381.39093829168
2282,178146.28740267275
2283,108087.94476801518
2284,114374.98347717899
2285,143837.72589478124
2286,122839.7797506339
2287,364625.94018327957
2288,280195.8308573662
2289,354937.98539351975
2290,445829.2451784037
2291,327573.9871467133
2292,439255.310072922
2293,462710.57108263404
2294,412977.62497992074
2295,442887.12806445244
2296,263720.4468079966
2297,344277.37055891147
2298,353303.24318980594
2299,355738.6435036697
2300,331164.9121131875
2301,310306.25613907655
2302,246571.80981702072
2303,244872.8738625917
2304,239098.01012535644
2305,188099.87931838277
2306,186495.06364445563
2307,197491.36921468357
2308,236518.1184867662
2309,283058.8924904471
2310,229095.00018283172
2311,200608.78377436986
2312,174230.28577075092
2313,176320.32340797753
2314,170786.49864632584
2315,174418.55250455072
2316,190504.93974806147
2317,182913.3238307495
2318,173110.00729381322
2319,179124.48874945287
2320,189468.54575935513
2321,240762.9063914307
2322,181766.58100651178
2323,190107.14494224876
2324,188171.59825635608
2325,210964.36272557167
2326,178103.24408969842
2327,207917.45451201533
2328,224725.64926800047
2329,192109.64401848929
2330,179299.17519628815
2331,347082.47376097314
2332,417294.16878799436
2333,320695.56307839614
2334,262682.3287063468
2335,275103.3174664784
2336,312951.20010186126
2337,198837.36667276535
2338,252179.93253768864
2339,237384.63053206378
2340,375577.3558110271
2341,219393.25328251236
2342,233320.3180802515
2343,224290.56236505005
2344,222222.56073926378
2345,231263.28583605526
2346,222182.60490048782
2347,196783.73329647584
2348,243367.91109453468
2349,181691.6625952903
2350,304878.8617648256
2351,264223.2532052924
2352,258076.85559396562
2353,255496.06567975393
2354,134811.21907613747
2355,144231.0302958119
2356,159107.27800662012
2357,190980.37156249577
2358,196663.76706781716
2359,126737.82427883444
2360,115037.13233946146
2361,142523.89002088274
2362,248932.32907422143
2363,151169.0112538473
2364,157028.44299454486
2365,209382.139420294
2366,198151.64099613362
2367,231652.1311197167
2368,215968.9766302829
2369,222748.0184999362
2370,168619.37138421455
2371,164379.95397407055
2372,194098.29387978616
2373,279589.44284056086
2374,309503.62031082244
2375,222804.1655021154
2376,273008.02877195284
2377,303639.3205848408
2378,148734.79024163302
2379,198029.95865777478
2380,144080.068168169
2381,157038.45980867124
2382,200695.93444294477
2383,201465.99027044635
2384,234571.26125581202
2385,163320.36699017845
2386,130936.30607057358
2387,130686.0298675567
2388,104270.68388655114
2389,130999.06192726687
2390,153992.95185947078
2391,148931.0376250313
2392,115632.64514041465
2393,175609.80674948334
2394,155446.86101378038
2395,206972.6195278148
2396,149278.0602273954
2397,206241.5625117078
2398,125368.81082550721
2399,57524.83524509992
2400,67065.93712462735
2401,126574.69193224836
2402,129679.7698641683
2403,143262.1845396376
2404,153717.18128351506
2405,158003.23899759282
2406,140359.29280485015
2407,122590.39829662017
2408,142390.6002703734
2409,124073.66044750271
2410,173741.54711384804
2411,116154.82091088715
2412,152081.88516412122
2413,128920.62892729652
2414,153185.89105137024
2415,128693.069405184
2416,132114.88593606866
2417,139317.57962588238
2418,131657.3709776871
2419,122567.43004578985
2420,119806.53873924643
2421,142427.27291967697
2422,117127.24078224978
2423,124920.24328277988
2424,141008.11865142046
2425,195631.46212736913
2426,135270.13356264285
2427,129086.70064711515
2428,168944.94367582546
2429,120945.14339159643
2430,131825.8857958433
2431,112191.22937238633
2432,146019.0329778022
2433,136150.89133281537
2434,136258.09296891396
2435,139823.88296215574
2436,109309.40398988045
2437,115847.53207386876
2438,121624.72842330263
2439,101934.69264452993
2440,122482.17114325069
2441,88864.84990085782
2442,96047.65001189803
2443,121287.28096030794
2444,123123.97165270353
2445,89008.71988491813
2446,137636.4972235607
2447,188774.64314561547
2448,130016.48361485984
2449,116237.90585507924
2450,145302.59253244914
2451,127346.53958700724
2452,191288.83183489254
2453,92058.82226119682
2454,126262.19139144599
2455,120272.55585755482
2456,129414.96416503852
2457,129710.23862102327
2458,134253.8392619113
2459,108624.96345748147
2460,139324.59069485648
2461,125570.5874765575
2462,133422.95158494983
2463,128264.79570293237
2464,170373.48589760257
2465,142145.5614186147
2466,122568.81297462594
2467,141683.93796528009
2468,90798.59864930372
2469,78409.74907577537
2470,185834.24718994327
2471,190309.45995756524
2472,149244.41859900465
2473,114715.57812264626
2474,92634.55100871445
2475,206433.8714884014
2476,111842.27429805616
2477,121391.81621440456
2478,151917.9179242544
2479,103374.7052618308
2480,158249.66318655142
2481,121582.67240654067
2482,131363.03481540873
2483,115263.26345638905
2484,121337.91753033768
2485,129609.51846942888
2486,142136.91077546874
2487,183810.7526733189
2488,164155.22718649526
2489,145082.10338989773
2490,142159.53135094006
2491,96685.03742042402
2492,188879.54171757365
2493,154059.16876446462
2494,150056.57512824057
2495,92941.24722244119
2496,256645.21210578305
2497,146672.18381469278
2498,113723.75506956209
2499,86910.37399821344
2500,124733.42988989956
2501,134445.98823885067
2502,138684.14274340874
2503,89059.78181993356
2504,171278.96484873912
2505,222255.13206678233
2506,244063.85936169978
2507,272152.55590695364
2508,244452.74048624997
2509,228529.56913849665
2510,227706.39296272575
2511,180308.64230779075
2512,202338.8298725048
2513,209291.05173176926
2514,248280.4186326245
2515,151819.4012817333
2516,177534.66891449364
2517,143443.05841745302
2518,148100.22523817868
2519,244722.62093455635
2520,222777.75039721807
2521,186010.64996346302
2522,215941.4727118442
2523,121573.4302579778
2524,143617.34550147707
2525,148415.6118846996
2526,141347.2641061902
2527,120555.09982990561
2528,132215.58451528405
2529,137743.59601241275
2530,122412.80339737836
2531,241658.62056095077
2532,221423.7917887949
2533,189619.60358539165
2534,239468.50535307568
2535,287032.5223719637
2536,232996.27775760283
2537,237282.05890792643
2538,180970.44212437264
2539,178581.14546047893
2540,179456.216996722
2541,184549.59853092371
2542,167545.8751508354
2543,119846.07701709415
2544,121269.29636051958
2545,129755.26200290833
2546,135835.9145635993
2547,135530.42086153792
2548,152077.01795509917
2549,155761.2338462111
2550,639222.910409743
2551,142414.3913766707
2552,129788.00108759492
2553,69285.30140032718
2554,96553.94710664592
2555,116198.84989221903
2556,104776.12844726682
2557,105062.39347696656
2558,142999.70536807284
2559,134611.07827988587
2560,159743.4409793078
2561,156295.79722243836
2562,141091.10899702494
2563,149942.53609899228
2564,200186.95742433018
2565,142074.60215313314
2566,166350.51744804662
2567,130013.11911547545
2568,196753.76177463704
2569,230598.9513259908
2570,118071.63610213753
2571,191289.74765927234
2572,143083.0927182009
2573,217884.31080347337
2574,282462.9588379312
2575,138039.4339526805
2576,121497.80043353398
2577,140314.44016626955
2578,89019.95507184888
2579,73396.18181367361
2580,105566.52083150209
2581,107511.74330750576
2582,104127.45782461602
2583,267876.12416889815
2584,164715.20617492934
2585,191273.8563558678
2586,213030.30288531538
2587,192818.42416827695
2588,132538.72911662288
2589,146701.07678364796
2590,196553.20528233208
2591,209951.64362850878
2592,203147.3054320136
2593,256212.4762463646
2594,185980.19492502802
2595,210517.66875753622
2596,283673.4678215813
2597,191134.96282434155
2598,302460.5048784453
2599,330096.40529667656
2600,138237.6358036054
2601,140913.90294912376
2602,84130.41860679103
2603,93962.09082393578
2604,90057.84113816735
2605,76671.39783899162
2606,141785.93715438852
2607,187105.41538763558
2608,191822.40233786334
2609,168872.54336861486
2610,113141.9315867784
2611,110002.47384840382
2612,155018.13480699767
2613,129598.4251523948
2614,126832.91585321687
2615,149982.75558403216
2616,137515.209231311
2617,179768.89551051345
2618,222566.13185161882
2619,199738.2963317951
2620,184933.25694519386
2621,176788.4988958187
2622,177833.52769373078
2623,242233.44834731513
2624,304908.57387283497
2625,278587.60273422184
2626,179557.30729833466
2627,176092.5853482127
2628,492666.7187788739
2629,525503.5804096916
2630,403583.98868592083
2631,483815.10249616986
2632,447105.473718368
2633,316101.7964957736
2634,412329.2527568444
2635,158316.65530532436
2636,180555.59125158942
2637,178654.13320180884
2638,259115.0562004969
2639,195818.28138432786
2640,155862.74075103435
2641,111281.5907698026
2642,181790.4476409968
2643,105717.54365583576
2644,127874.4365974736
2645,112959.90668497498
2646,101287.85493630875
2647,101640.81930838007
2648,142341.58725204642
2649,154282.55304281047
2650,138586.55608088468
2651,148578.32067802228
2652,410023.48878355743
2653,262826.8925300508
2654,256841.06438305555
2655,386639.3198205766
2656,316572.6074679382
2657,334642.82519702544
2658,311331.954222775
2659,321345.95250532724
2660,382588.7738801335
2661,342638.00191771507
2662,363977.7401311969
2663,280921.7818873126
2664,272155.45007411257
2665,327035.827930596
2666,281351.4907458916
2667,174933.85442991485
2668,180201.91564158443
2669,175557.64273229038
2670,265876.86659771897
2671,177058.53003188135
2672,192653.87934830075
2673,194455.1902170394
2674,185945.0567666568
2675,186150.24617419703
2676,194175.7650277686
2677,199440.21099623688
2678,247033.39210255715
2679,270792.45400876924
2680,294446.6791468632
2681,414509.9037523301
2682,323275.96046343714
2683,527642.2536622199
2684,333167.423908446
2685,307173.99908391107
2686,245753.93216734458
2687,309143.41194760706
2688,217443.9721887312
2689,217549.9719456148
2690,446657.37386302755
2691,193097.36135129855
2692,140695.14136565797
2693,188776.73121080303
2694,135993.48159833558
2695,190653.91037661157
2696,183319.07848964323
2697,180230.53226718592
2698,182725.96291807387
2699,170241.83723243995
2700,162209.04625405825
2701,167380.31198174687
2702,125910.74410897715
2703,129902.83368989354
2704,145724.5744760657
2705,125083.53501408001
2706,125041.26665359146
2707,131576.86760685538
2708,133694.4915321109
2709,110372.14534623647
2710,130655.1370110115
2711,258500.0523970995
2712,377264.84039813915
2713,180580.0970207862
2714,153810.95740711532
2715,170009.69356288257
2716,144721.66957317916
2717,190148.04501128668
2718,221504.1233011149
2719,155638.36767976108
2720,172175.01914658112
2721,139866.72337377947
2722,158054.94272036984
2723,149038.97225182303
2724,135961.3212752393
2725,126776.34841114673
2726,143662.75739384023
2727,170811.0365990257
2728,184524.0739899632
2729,156190.54544524528
2730,149374.82252483018
2731,123115.77370173583
2732,129437.24952262439
2733,161310.30510092177
2734,155102.24018659187
